replicate,sample_mean
939,-0.297548994984406
940,-0.14563805615873976
941,-0.03658903708414762
942,-0.02875901865208306
943,-0.015248088120003223
944,0.05682858212301995
945,-0.047106278675102135
946,-0.007513964038260494
947,0.107385435337798
948,0.0760067760314995
949,-0.2516171901665666
950,-0.06102337876771759
951,-0.07900642100248734
952,-0.015828815270772595
953,0.07790973554564946
954,-0.20063393935742455
955,-0.07804146506201586
956,0.01033984097377536
957,-0.19913453148042976
958,0.08115191465650938
959,0.01387428577089631
960,0.10458770295711496
961,-0.0037165929827534063
962,-0.002825126802682617
963,-0.05330191865811494
964,0.09317576408035201
965,-0.09317568951742639
966,0.023913841337280105
967,0.15259152845017931
968,-0.012652605834943757
969,-0.00842752124101932
970,0.3002722284160975
971,-0.09149303726864458
972,-0.04814308421374938
973,0.10650453424405609
974,0.04036493065067444
975,-0.05617550610837305
976,-0.0367761465657548
977,0.044442842809697916
978,-0.0017800034667915428
979,0.08550584495067927
980,0.038732744717994684
981,-0.1557336071628065
982,-0.09677063940727866
983,0.01148045244087715
984,-0.046741449449397725
985,0.047811463449140675
986,0.026202116805015198
987,-0.10783554467482395
988,0.15095538217338228
989,-0.0212221208495551
990,0.03330811580662757
991,-0.021660800416652568
992,-0.128352804835977
993,-0.03168245943001253
994,-0.021246113737160927
995,-0.11031993151524834
996,0.003927274277107606
997,0.22214484891524966
998,0.12336860803626133
999,0.0860653290932754
1000,-0.0592512743871569
